block_id,folder,field_path,type,required,status,selectors,reference_ids
inclusions_exclusions,inclusions-exclusions,style.variant,enum,False,style_class_mapped,.igp-variant--<schema variant>,04-journey-logistics.html#inclusions-exclusions:default; 04-journey-logistics.html#inclusions-exclusions:two-column; 04-journey-logistics.html#inclusions-exclusions:compact; 04-journey-logistics.html#inclusions-exclusions:cards
inclusions_exclusions,inclusions-exclusions,style.density,enum,False,style_class_mapped,.igp-density--compact | .igp-density--comfortable | .igp-density--spacious,04-journey-logistics.html#inclusions-exclusions:default; 04-journey-logistics.html#inclusions-exclusions:two-column; 04-journey-logistics.html#inclusions-exclusions:compact; 04-journey-logistics.html#inclusions-exclusions:cards
inclusions_exclusions,inclusions-exclusions,style.theme,enum,False,style_class_mapped,.igp-theme--default | .igp-theme--brand | .igp-theme--neutral | .igp-theme--light | .igp-theme--dark | .igp-theme--accent | .igp-theme--muted,04-journey-logistics.html#inclusions-exclusions:default; 04-journey-logistics.html#inclusions-exclusions:two-column; 04-journey-logistics.html#inclusions-exclusions:compact; 04-journey-logistics.html#inclusions-exclusions:cards
inclusions_exclusions,inclusions-exclusions,style.container,enum,False,style_class_mapped,.igp-container--narrow | .igp-container--default | .igp-container--wide | .igp-container--full,04-journey-logistics.html#inclusions-exclusions:default; 04-journey-logistics.html#inclusions-exclusions:two-column; 04-journey-logistics.html#inclusions-exclusions:compact; 04-journey-logistics.html#inclusions-exclusions:cards
inclusions_exclusions,inclusions-exclusions,style.surface,enum,False,style_class_mapped,.igp-surface--default | .igp-surface--flat | .igp-surface--elevated | .igp-surface--card | .igp-surface--tinted | .igp-surface--transparent,04-journey-logistics.html#inclusions-exclusions:default; 04-journey-logistics.html#inclusions-exclusions:two-column; 04-journey-logistics.html#inclusions-exclusions:compact; 04-journey-logistics.html#inclusions-exclusions:cards
inclusions_exclusions,inclusions-exclusions,style.media_position,enum,False,style_class_mapped,.igp-media-position--auto | .igp-media-position--left | .igp-media-position--right | .igp-media-position--top | .igp-media-position--bottom | .igp-media-position--background | .igp-media-position--none,04-journey-logistics.html#inclusions-exclusions:default; 04-journey-logistics.html#inclusions-exclusions:two-column; 04-journey-logistics.html#inclusions-exclusions:compact; 04-journey-logistics.html#inclusions-exclusions:cards
inclusions_exclusions,inclusions-exclusions,intro,text,False,field_class_mapped,.igp-pro-inclusions-exclusions__intro,04-journey-logistics.html#inclusions-exclusions:default; 04-journey-logistics.html#inclusions-exclusions:two-column; 04-journey-logistics.html#inclusions-exclusions:compact; 04-journey-logistics.html#inclusions-exclusions:cards
inclusions_exclusions,inclusions-exclusions,inclusions,repeater,False,field_class_mapped,.igp-pro-inclusions-exclusions__column--included,04-journey-logistics.html#inclusions-exclusions:default; 04-journey-logistics.html#inclusions-exclusions:two-column; 04-journey-logistics.html#inclusions-exclusions:compact; 04-journey-logistics.html#inclusions-exclusions:cards
inclusions_exclusions,inclusions-exclusions,inclusions[].item,string,True,field_class_mapped,.igp-pro-inclusions-exclusions__column--included li,04-journey-logistics.html#inclusions-exclusions:default; 04-journey-logistics.html#inclusions-exclusions:two-column; 04-journey-logistics.html#inclusions-exclusions:compact; 04-journey-logistics.html#inclusions-exclusions:cards
inclusions_exclusions,inclusions-exclusions,inclusions[].note,string,False,field_class_mapped,.igp-pro-inclusions-exclusions__note,04-journey-logistics.html#inclusions-exclusions:default; 04-journey-logistics.html#inclusions-exclusions:two-column; 04-journey-logistics.html#inclusions-exclusions:compact; 04-journey-logistics.html#inclusions-exclusions:cards
inclusions_exclusions,inclusions-exclusions,exclusions,repeater,False,field_class_mapped,.igp-pro-inclusions-exclusions__column--excluded,04-journey-logistics.html#inclusions-exclusions:default; 04-journey-logistics.html#inclusions-exclusions:two-column; 04-journey-logistics.html#inclusions-exclusions:compact; 04-journey-logistics.html#inclusions-exclusions:cards
inclusions_exclusions,inclusions-exclusions,exclusions[].item,string,True,field_class_mapped,.igp-pro-inclusions-exclusions__column--excluded li,04-journey-logistics.html#inclusions-exclusions:default; 04-journey-logistics.html#inclusions-exclusions:two-column; 04-journey-logistics.html#inclusions-exclusions:compact; 04-journey-logistics.html#inclusions-exclusions:cards
inclusions_exclusions,inclusions-exclusions,exclusions[].note,string,False,field_class_mapped,.igp-pro-inclusions-exclusions__note,04-journey-logistics.html#inclusions-exclusions:default; 04-journey-logistics.html#inclusions-exclusions:two-column; 04-journey-logistics.html#inclusions-exclusions:compact; 04-journey-logistics.html#inclusions-exclusions:cards
inclusions_exclusions,inclusions-exclusions,note,text,False,field_class_mapped,.igp-pro-inclusions-exclusions__note,04-journey-logistics.html#inclusions-exclusions:default; 04-journey-logistics.html#inclusions-exclusions:two-column; 04-journey-logistics.html#inclusions-exclusions:compact; 04-journey-logistics.html#inclusions-exclusions:cards
itinerary,itinerary,heading,object,False,semantic_heading_mapped,.igp-block__header | .igp-block__heading,04-journey-logistics.html#itinerary:default; 04-journey-logistics.html#itinerary:timeline; 04-journey-logistics.html#itinerary:cards; 04-journey-logistics.html#itinerary:compact
itinerary,itinerary,heading.text,string,False,field_class_mapped,.igp-block__heading | .igp-pro-block-title,04-journey-logistics.html#itinerary:default; 04-journey-logistics.html#itinerary:timeline; 04-journey-logistics.html#itinerary:cards; 04-journey-logistics.html#itinerary:compact
itinerary,itinerary,heading.level,enum,False,semantic_heading_mapped,.igp-block__heading--h2 | .igp-block__heading--h3 | .igp-block__heading--h4,04-journey-logistics.html#itinerary:default; 04-journey-logistics.html#itinerary:timeline; 04-journey-logistics.html#itinerary:cards; 04-journey-logistics.html#itinerary:compact
itinerary,itinerary,heading.eyebrow,string,False,field_class_mapped,.igp-block__eyebrow | .igp-pro-block-eyebrow,04-journey-logistics.html#itinerary:default; 04-journey-logistics.html#itinerary:timeline; 04-journey-logistics.html#itinerary:cards; 04-journey-logistics.html#itinerary:compact
itinerary,itinerary,heading.visible,boolean,False,semantic_heading_mapped,.igp-block__header | .igp-block__heading,04-journey-logistics.html#itinerary:default; 04-journey-logistics.html#itinerary:timeline; 04-journey-logistics.html#itinerary:cards; 04-journey-logistics.html#itinerary:compact
itinerary,itinerary,style,object,False,style_object_mapped,.igp-block--itinerary,04-journey-logistics.html#itinerary:default; 04-journey-logistics.html#itinerary:timeline; 04-journey-logistics.html#itinerary:cards; 04-journey-logistics.html#itinerary:compact
itinerary,itinerary,style.variant,enum,False,style_class_mapped,.igp-variant--<schema variant>,04-journey-logistics.html#itinerary:default; 04-journey-logistics.html#itinerary:timeline; 04-journey-logistics.html#itinerary:cards; 04-journey-logistics.html#itinerary:compact
itinerary,itinerary,style.density,enum,False,style_class_mapped,.igp-density--compact | .igp-density--comfortable | .igp-density--spacious,04-journey-logistics.html#itinerary:default; 04-journey-logistics.html#itinerary:timeline; 04-journey-logistics.html#itinerary:cards; 04-journey-logistics.html#itinerary:compact
itinerary,itinerary,style.theme,enum,False,style_class_mapped,.igp-theme--default | .igp-theme--brand | .igp-theme--neutral | .igp-theme--light | .igp-theme--dark | .igp-theme--accent | .igp-theme--muted,04-journey-logistics.html#itinerary:default; 04-journey-logistics.html#itinerary:timeline; 04-journey-logistics.html#itinerary:cards; 04-journey-logistics.html#itinerary:compact
itinerary,itinerary,style.container,enum,False,style_class_mapped,.igp-container--narrow | .igp-container--default | .igp-container--wide | .igp-container--full,04-journey-logistics.html#itinerary:default; 04-journey-logistics.html#itinerary:timeline; 04-journey-logistics.html#itinerary:cards; 04-journey-logistics.html#itinerary:compact
itinerary,itinerary,style.surface,enum,False,style_class_mapped,.igp-surface--default | .igp-surface--flat | .igp-surface--elevated | .igp-surface--card | .igp-surface--tinted | .igp-surface--transparent,04-journey-logistics.html#itinerary:default; 04-journey-logistics.html#itinerary:timeline; 04-journey-logistics.html#itinerary:cards; 04-journey-logistics.html#itinerary:compact
itinerary,itinerary,style.media_position,enum,False,style_class_mapped,.igp-media-position--auto | .igp-media-position--left | .igp-media-position--right | .igp-media-position--top | .igp-media-position--bottom | .igp-media-position--background | .igp-media-position--none,04-journey-logistics.html#itinerary:default; 04-journey-logistics.html#itinerary:timeline; 04-journey-logistics.html#itinerary:cards; 04-journey-logistics.html#itinerary:compact
itinerary,itinerary,days,repeater,False,field_class_mapped,.igp-pro-itinerary__days,04-journey-logistics.html#itinerary:default; 04-journey-logistics.html#itinerary:timeline; 04-journey-logistics.html#itinerary:cards; 04-journey-logistics.html#itinerary:compact
itinerary,itinerary,days[].day_title,string,False,field_class_mapped,.igp-pro-itinerary__day-title,04-journey-logistics.html#itinerary:default; 04-journey-logistics.html#itinerary:timeline; 04-journey-logistics.html#itinerary:cards; 04-journey-logistics.html#itinerary:compact
itinerary,itinerary,days[].description,text,False,field_class_mapped,.igp-pro-itinerary__description,04-journey-logistics.html#itinerary:default; 04-journey-logistics.html#itinerary:timeline; 04-journey-logistics.html#itinerary:cards; 04-journey-logistics.html#itinerary:compact
itinerary,itinerary,days[].meals,string,False,field_class_mapped,.igp-pro-itinerary__meta,04-journey-logistics.html#itinerary:default; 04-journey-logistics.html#itinerary:timeline; 04-journey-logistics.html#itinerary:cards; 04-journey-logistics.html#itinerary:compact
itinerary,itinerary,days[].stay,string,False,field_class_mapped,.igp-pro-itinerary__meta,04-journey-logistics.html#itinerary:default; 04-journey-logistics.html#itinerary:timeline; 04-journey-logistics.html#itinerary:cards; 04-journey-logistics.html#itinerary:compact
map,map,heading,object,False,semantic_heading_mapped,.igp-block__header | .igp-block__heading,05-pricing-location-booking.html#map:default; 05-pricing-location-booking.html#map:wide; 05-pricing-location-booking.html#map:card
map,map,heading.text,string,False,field_class_mapped,.igp-block__heading | .igp-pro-block-title,05-pricing-location-booking.html#map:default; 05-pricing-location-booking.html#map:wide; 05-pricing-location-booking.html#map:card
map,map,heading.level,enum,False,semantic_heading_mapped,.igp-block__heading--h2 | .igp-block__heading--h3 | .igp-block__heading--h4,05-pricing-location-booking.html#map:default; 05-pricing-location-booking.html#map:wide; 05-pricing-location-booking.html#map:card
map,map,heading.eyebrow,string,False,field_class_mapped,.igp-block__eyebrow | .igp-pro-block-eyebrow,05-pricing-location-booking.html#map:default; 05-pricing-location-booking.html#map:wide; 05-pricing-location-booking.html#map:card
map,map,heading.visible,boolean,False,semantic_heading_mapped,.igp-block__header | .igp-block__heading,05-pricing-location-booking.html#map:default; 05-pricing-location-booking.html#map:wide; 05-pricing-location-booking.html#map:card
map,map,style,object,False,style_object_mapped,.igp-block--map,05-pricing-location-booking.html#map:default; 05-pricing-location-booking.html#map:wide; 05-pricing-location-booking.html#map:card
map,map,style.variant,enum,False,style_class_mapped,.igp-variant--<schema variant>,05-pricing-location-booking.html#map:default; 05-pricing-location-booking.html#map:wide; 05-pricing-location-booking.html#map:card
